,image,image height,image width,image area,damage_labels,red value,green value,blue value,sobel edges avg,sobel edges max,sobel edges min,binary edges avg,binary edges median,bianry edges max,binary edges min
164,164,193,186,35898,0,88.95910635690011,111.9734525600312,111.57053317733579,0.03890082534648929,0.34854544401222104,9.73668117994084e-05,16.726057161958884,19.0,25.0,0.0
165,165,90,83,7470,0,72.36251673360107,95.43868808567603,84.81927710843374,0.040317249821819674,0.3952034935022392,0.00018939369864723275,15.784471218206159,15.0,25.0,0.0
166,166,71,75,5325,0,101.67455399061033,120.78704225352112,113.76863849765259,0.05937945832017616,0.39716815418522,0.00010028841530184019,15.087136150234741,14.0,25.0,0.0
167,167,55,35,1925,0,127.02753246753247,146.0218181818182,143.19376623376624,0.04155167468413904,0.24443825261212926,0.00027167082383722804,14.891428571428571,14.0,25.0,0.0
168,168,69,85,5865,0,59.12566069906223,81.58772378516625,76.32634271099744,0.04572088936085707,0.24822212678134922,0.00013412868318311548,16.791986359761296,21.0,25.0,0.0
169,169,122,126,15372,0,90.94307832422587,112.75722092115535,117.0895134009888,0.04008114330630522,0.4618763512975494,0.0001564287193970581,17.158925318761383,22.0,25.0,0.0
170,170,71,64,4544,0,95.27266725352112,118.35167253521126,113.421875,0.059415928134735806,0.4400732259011736,0.0,15.527288732394366,15.0,25.0,0.0
171,171,150,138,20700,0,84.75473429951691,108.23115942028986,106.8424154589372,0.04255248851708627,0.41554700528758404,4.6594213817239516e-05,15.45304347826087,14.0,25.0,0.0
172,172,88,81,7128,0,88.14113355780023,110.43588664421998,111.8219696969697,0.046911130114276195,0.5147847958246681,0.0,16.09090909090909,16.0,25.0,0.0
173,173,30,31,930,3,69.83655913978495,83.54838709677419,77.06989247311827,0.024236303893706138,0.0938795633413791,0.0009130102498126624,15.055913978494624,16.0,25.0,0.0
174,174,196,179,35084,0,91.14069091323681,111.21502679284004,102.9165716565956,0.04142717105672724,0.4274361450614223,7.267351533284035e-05,16.584140918937408,18.0,25.0,0.0
175,175,64,77,4928,0,89.79464285714286,113.65422077922078,110.16761363636364,0.04862614404478726,0.34730247200025444,0.0004223529411764848,15.624188311688311,16.0,25.0,0.0
176,176,137,154,21098,0,89.69722248554365,115.97886055550289,110.4389041615319,0.03419327820520933,0.24360449179685975,9.813077866773593e-18,15.773296047018675,15.0,25.0,0.0
177,177,87,75,6525,0,77.47065134099617,96.61593869731801,97.18298850574713,0.033212738891181155,0.23273309456851946,0.00027334036618519285,15.795708812260536,16.0,25.0,0.0
178,178,55,86,4730,0,67.4384778012685,96.23446088794925,85.10338266384778,0.04800708824322254,0.37517998241894723,0.00014870144699472696,15.322832980972516,15.0,25.0,0.0
179,179,91,109,9919,0,89.78576469402158,107.3173707026918,107.3320899284202,0.03746019664687686,0.3182562925795561,0.0,16.367879826595424,18.0,25.0,0.0
180,180,71,84,5964,3,103.53420523138833,121.16029510395708,117.55382293762575,0.07030235444940743,0.6489312011873093,0.0,16.528169014084508,20.0,25.0,0.0
181,181,143,167,23881,0,90.02629705623717,109.73129265943638,106.52376366148822,0.04621388932088528,0.4221714598033724,0.00021220021484508574,15.67513923202546,15.0,25.0,0.0
182,182,51,49,2499,0,106.8467386954782,128.3425370148059,124.12845138055222,0.048352966605441576,0.3676288247389358,0.000492452473521435,16.269707883153263,20.0,25.0,0.0
183,183,49,42,2058,0,57.11078717201166,82.18124392614189,70.91545189504373,0.03923585339268782,0.18059808993044305,0.0004138508545312327,15.187074829931973,15.0,25.0,0.0
184,184,159,102,16218,0,95.61228264890862,118.34085583919102,116.5902084104082,0.038266286978147636,0.30998372634112326,7.822601792765036e-05,16.23523245776298,16.0,25.0,0.0
185,185,45,55,2475,0,107.38909090909091,132.02060606060607,129.15919191919193,0.0625050111723636,0.35664472278055154,0.0005763481929556177,14.94141414141414,14.0,25.0,0.0
186,186,63,125,7875,0,64.11530158730159,84.39885714285714,80.75873015873016,0.03806352024343907,0.40861876142451015,0.00029462782549440156,15.996571428571428,16.0,25.0,0.0
187,187,35,91,3185,0,97.45054945054945,119.75070643642073,111.39717425431711,0.058742961589341294,0.5288192755154449,0.0004891236111239285,15.444270015698587,15.0,25.0,0.0
188,188,136,31,4216,0,88.2469165085389,117.82874762808349,111.23624288425047,0.036095514126343334,0.22257075849241753,6.892156862742942e-05,14.731973434535105,14.0,25.0,0.0
189,189,137,143,19591,0,99.75728650911132,120.46409065387168,118.59634526057884,0.05012345144614116,0.4125231011422614,8.044384995138965e-05,16.056964932877342,16.0,25.0,0.0
190,190,155,146,22630,0,75.16866990720283,96.16844896155546,90.2904109589041,0.038306020002748443,0.33231503807801865,0.00020535516069070025,16.393371630578876,19.0,25.0,0.0
191,191,102,130,13260,3,102.63355957767722,119.77941176470588,118.95,0.048721048475945085,0.3105360666022449,0.0,16.213197586727,17.0,25.0,0.0
192,192,56,46,2576,3,92.98951863354037,114.09666149068323,113.35753105590062,0.042246393452041564,0.2095509559562448,0.00025649676441942066,15.831909937888199,17.0,25.0,0.0
193,193,152,142,21584,0,89.85623610081542,110.06875463306153,97.74365270570793,0.044217862073048675,0.40451221828532985,9.736681179943704e-05,16.419338398813935,18.0,25.0,0.0
194,194,40,38,1520,3,80.34013157894736,95.79078947368421,89.62697368421053,0.070301660656143,0.3066005209506857,0.0019783387845374134,14.238815789473684,13.0,25.0,0.0
195,195,93,62,5766,0,124.61238293444329,150.51664932362124,148.2530350329518,0.049182238024422176,0.32378828841397617,0.00019924639353426692,15.719562955254943,15.0,25.0,0.0
196,196,89,124,11036,0,97.21647335991301,118.84179050380573,110.55300833635376,0.045712651377243486,0.3892526220872597,0.0001999309761707754,15.961852120333454,16.0,25.0,0.0
197,197,49,29,1421,3,93.3061224489796,121.30893736805066,122.95355383532723,0.053066166310115556,0.422103149927901,0.0006308596900114145,14.976776917663617,14.0,25.0,0.0
198,198,242,122,29524,0,90.2751998374204,116.8055480287224,116.08115431513345,0.04135656346882687,0.3370350256094925,0.00014883644574400227,16.228627557241566,17.0,25.0,0.0
199,199,113,118,13334,0,98.70398980050997,118.52977351132444,112.15284235788211,0.04789681514598917,0.3694755329159686,0.00015307011281982417,15.614669266536673,15.0,25.0,0.0
200,200,101,114,11514,0,105.57625499392044,127.37997220774709,130.45153725898905,0.05652546964520678,0.28174286330337744,0.0002506950162194095,15.285391697064444,14.0,25.0,0.0
201,201,69,58,4002,0,81.94977511244377,112.00774612693654,107.8328335832084,0.037836249355479724,0.21438965046227484,0.00015741498990417348,15.546976511744129,15.0,25.0,0.0
202,202,123,137,16851,0,97.17886178861788,119.33220580380986,119.71971989792891,0.04177685140296269,0.3135684866570531,0.00015913238548201494,16.267046466085098,17.0,25.0,0.0
203,203,95,94,8930,3,89.70391937290033,107.54904815229563,105.81892497200448,0.04098120605706987,0.33132417181422685,0.0,16.329563269876818,18.0,25.0,0.0
204,204,51,46,2346,0,93.25745950554135,112.44117647058823,108.40451832907075,0.035945306867521766,0.20401564502148667,9.996548808541222e-05,14.428815004262574,13.0,25.0,0.0
205,205,12,37,444,0,82.90090090090091,105.509009009009,102.58108108108108,0.02728588388012927,0.12815178119939294,0.00034300323713395655,13.981981981981981,13.0,25.0,0.0
206,206,112,111,12432,0,84.375,101.9058075933076,96.10344272844273,0.041164274919545774,0.4090806456575117,0.00015805931488008303,15.828265765765765,15.0,25.0,0.0
207,207,117,95,11115,0,101.81205578047684,126.52712550607288,117.48681961313541,0.05086051813296684,0.48235512959153043,0.0,15.693837156995052,15.0,25.0,0.0
208,208,98,184,18032,0,65.76364241348713,84.35375998225378,83.3707298136646,0.033786031209108155,0.33582005261444137,0.00014344608102781985,16.18899733806566,17.0,25.0,0.0
209,209,90,139,12510,0,77.60887290167865,100.94692246203037,100.11342925659473,0.04014616832515411,0.2799308607003581,9.872553887493186e-05,15.365707434052759,15.0,25.0,0.0
210,210,29,44,1276,0,73.30329153605015,92.38087774294671,89.8307210031348,0.04337954253279852,0.31708569173617124,0.0005997929285123458,15.181034482758621,15.0,25.0,0.0
211,211,89,103,9167,0,67.4353659866914,89.6145958328788,77.67884804188938,0.035099117767806644,0.27055068605639554,0.0004087665945213627,16.07003381695211,18.0,25.0,0.0
212,212,81,54,4374,3,102.54092363968907,121.85779606767261,126.34842249657065,0.07020617343291943,0.3592347086080413,0.0005622552438585488,16.411979881115684,20.0,25.0,0.0
213,213,119,85,10115,0,79.34957983193277,99.22679189322788,96.96164112703904,0.037947228962655496,0.42663294915568434,0.00021715741601311403,16.41403855659911,19.0,25.0,0.0
214,214,36,118,4248,0,113.52518832391713,143.28248587570621,147.51859698681733,0.038723028169401534,0.23577348231124037,0.00031112482119513807,15.60710922787194,15.0,25.0,0.0
215,215,28,41,1148,0,61.73257839721254,89.15331010452962,83.36759581881533,0.05400238329999725,0.3531765838539375,0.00042920248503961427,14.94773519163763,15.0,25.0,0.0
216,216,52,130,6760,0,101.15044378698225,117.84674556213018,113.67115384615384,0.04397676544337608,0.3670485889040774,6.902218410965176e-05,15.943047337278106,16.0,25.0,0.0
217,217,163,235,38305,0,106.99062785537136,131.07466388199973,133.81156506983422,0.04040362808866267,0.3862182189831912,0.0,16.3614410651351,17.0,25.0,0.0
218,218,28,16,448,0,59.361607142857146,74.35267857142857,64.78125,0.061294081588095885,0.25798124625415797,0.003397533120554846,14.408482142857142,14.0,25.0,0.0
219,219,70,65,4550,0,75.3134065934066,99.8276923076923,93.62087912087912,0.04029552423678239,0.254868883819105,0.00040917115046511796,15.367472527472527,15.0,25.0,0.0
220,220,68,112,7616,0,101.57155987394958,124.44498424369748,113.6267069327731,0.03898239320484973,0.2854125898069653,0.00035552876346815776,15.817620798319327,16.0,25.0,0.0
221,221,18,21,378,0,90.94708994708995,103.39153439153439,103.18783068783068,0.05471625203667636,0.25089820723675466,0.0008220937825064139,13.624338624338625,12.0,25.0,0.0
222,222,96,117,11232,0,96.63951210826211,118.01727207977208,121.07995014245014,0.04486347720158774,0.46589338883010945,3.7254901960812044e-06,16.097489316239315,16.0,25.0,0.0
223,223,108,100,10800,0,63.32074074074074,80.70296296296296,70.16703703703703,0.0341898694289146,0.26372163565712203,9.813077866773593e-18,16.108981481481482,17.0,25.0,0.0
224,224,85,45,3825,3,107.86849673202614,126.59869281045752,124.29516339869281,0.050273487646173856,0.2482318431075554,0.000208366640936069,16.027450980392157,18.0,25.0,0.0
225,225,33,29,957,0,75.92058516196447,99.92371995820271,103.43155694879833,0.03317016306631754,0.13567950692295508,0.0002200508923694557,15.236154649947753,16.0,25.0,0.0
226,226,115,90,10350,0,71.39623188405797,87.7016425120773,80.36743961352657,0.03647987986876874,0.23211451370866887,8.958327633375899e-05,16.349565217391305,18.0,25.0,0.0
227,227,86,70,6020,0,111.60382059800665,134.04651162790697,134.5581395348837,0.03966072962493444,0.2979488135295554,1.9626155733547187e-17,16.08687707641196,15.0,25.0,0.0
228,228,101,104,10504,0,114.2228674790556,135.7748476770754,135.2412414318355,0.04103488722491793,0.2592588958221085,7.068627450980414e-05,15.552265803503428,15.0,25.0,0.0
229,229,70,37,2590,0,124.82277992277993,138.65521235521234,134.73590733590734,0.04548938291148453,0.24720505014047697,1.9626155733547187e-17,15.418146718146717,15.0,25.0,0.0
230,230,236,325,76700,0,85.56086049543677,108.43435462842243,102.37748370273793,0.04368376707917017,0.5037270184769574,6.0148477059767655e-06,16.15251629726206,17.0,25.0,0.0
231,231,131,62,8122,0,100.50492489534598,122.87404580152672,124.61265698103915,0.0335012792242279,0.3803348855927705,0.00024708708599619026,16.09566609209554,17.0,25.0,0.0
232,232,164,150,24600,0,88.93260162601626,118.30577235772358,114.66743902439025,0.04571060365048227,0.3572735613742306,1.9626155733547187e-17,15.698861788617887,15.0,25.0,0.0
233,233,95,61,5795,0,87.4381363244176,107.16151855047455,102.92131147540984,0.0393292670057539,0.28447056687123523,9.879950299275017e-05,16.26660914581536,18.0,25.0,0.0
234,234,47,33,1551,0,76.8910380399742,100.87749838813669,94.88330109606706,0.036222098895970375,0.21258410300794287,0.0007485553496539345,14.535138620245004,13.0,25.0,0.0
235,235,199,172,34228,0,70.8040493163492,92.83005141989015,86.44308753067664,0.034976419446623254,0.3501330743547416,8.041606531147631e-06,16.325084725955357,18.0,25.0,0.0
236,236,115,181,20815,0,76.73298102330051,100.1012250780687,89.02997838097525,0.04711596269493142,0.5037064319389257,0.0,16.121643045880376,17.0,25.0,0.0
237,237,29,53,1537,0,115.4925178919974,138.58165256994144,138.17891997397527,0.050489481496722444,0.21906091807417188,0.0004355798832350045,13.967469095640858,13.0,25.0,0.0
238,238,39,35,1365,0,114.42271062271062,137.43150183150183,146.56703296703296,0.043240267490175344,0.24467116806096154,0.0004558562611128733,13.920879120879121,12.0,25.0,0.0
239,239,18,19,342,0,97.31286549707602,120.77777777777777,129.1812865497076,0.05472784326756119,0.21482596024334039,0.0015374453569745293,13.269005847953217,12.5,25.0,0.0
240,240,32,42,1344,0,106.34300595238095,130.94717261904762,120.07514880952381,0.055773297841968654,0.3652273266454277,0.00037315576237165074,15.279761904761905,15.0,25.0,0.0
241,241,144,165,23760,0,99.74928451178451,121.2956228956229,121.07171717171717,0.04739910082986726,0.41869780490120195,0.00015307011281982417,15.80239898989899,15.0,25.0,0.0
242,242,64,108,6912,0,118.5418113425926,136.08579282407408,133.5201099537037,0.039294293358025596,0.34791188786519756,0.0,15.75853587962963,15.0,25.0,0.0
243,243,118,84,9912,0,66.61642453591607,90.64487489911218,77.40022195318805,0.04456434616193386,0.41520798098494754,0.0,15.01543583535109,13.0,25.0,0.0
244,244,89,111,9879,0,92.9656847859095,112.50359348112157,114.76991598339913,0.04548859369278541,0.3308422629017682,0.0001999309761707754,16.077133313088368,16.0,25.0,0.0
245,245,168,138,23184,0,60.37435300207039,79.9174430641822,79.73628364389234,0.028837822991684352,0.4220219135771865,0.0,17.937154934437544,24.0,25.0,0.0
246,246,140,130,18200,0,83.21076923076923,109.64835164835165,102.59406593406594,0.041617577035128264,0.4685149220224258,0.00017782143651245516,16.06521978021978,17.0,25.0,0.0
247,247,123,169,20787,3,56.114350315100786,75.79573772069082,68.50488285947948,0.03825183976595457,0.3670392608575431,9.503768046105598e-05,16.036224563429066,17.0,25.0,0.0
248,248,41,63,2583,0,90.00077429345723,101.57259001161441,97.78474641889277,0.05422579377656494,0.35090762318057156,0.0006023205956644223,16.469221835075494,21.0,25.0,0.0
249,249,282,302,85164,0,97.6331431121131,117.69143065144897,114.1222582311775,0.03762515136215714,0.4026595478366599,6.303921568624749e-05,16.240618101545255,17.0,25.0,0.0
250,250,83,114,9462,0,110.86852673853308,131.64595222997252,120.1860071866413,0.06267813028220784,0.4643021193595423,0.0002083333333333104,15.06150919467343,14.0,25.0,0.0
251,251,98,67,6566,0,98.50289369479135,116.88562290587878,111.00015229972585,0.05253794332518703,0.4411796449183078,0.0,16.09823332318002,17.0,25.0,0.0
252,252,111,108,11988,0,56.94811478144811,82.61636636636636,69.54404404404404,0.043695381931684346,0.447471254205791,0.0001999309761707852,16.125542208875544,17.0,25.0,0.0
253,253,132,96,12672,0,99.14749053030303,122.35819128787878,124.47001262626263,0.03599512670112092,0.3217599901294991,0.0002564967644194283,16.247632575757574,17.0,25.0,0.0
254,254,166,120,19920,0,100.01224899598394,124.08348393574298,128.3195281124498,0.053619734045312416,0.42222376330373207,1.9626155733547187e-17,16.284437751004017,17.0,25.0,0.0
255,255,109,156,17004,0,67.68213361561986,94.12126558456833,88.62250058809691,0.039562044918597654,0.3402989724771756,0.0001588563570528148,15.896259703599153,16.0,25.0,0.0
256,256,25,25,625,0,105.3264,136.7824,139.2672,0.060800782847363746,0.24088573043978306,0.00038932467481800326,13.3104,12.0,25.0,0.0
257,257,56,57,3192,0,86.88815789473684,113.82738095238095,115.00062656641605,0.04347852202609056,0.36564073232398414,0.0002496987997178573,14.957706766917294,14.0,25.0,0.0
258,258,57,46,2622,0,91.01525553012968,103.15522501906942,101.92677345537757,0.042021442670768426,0.24093288340589042,0.00025961341517033226,15.335621662852784,16.0,25.0,0.0
259,259,221,215,47515,0,88.24832158265811,109.24731137535515,103.55944438598337,0.03575247173267271,0.31461003962452494,6.706434159160509e-05,16.76487425023677,19.0,25.0,0.0
260,260,104,101,10504,0,97.8501523229246,115.5259900990099,108.72534272658035,0.04328102276128627,0.3150248618405118,0.00014156876323931575,15.614623000761615,14.0,25.0,0.0
261,261,155,145,22475,0,105.29236929922136,130.2926362625139,130.71221357063405,0.05096107938967533,0.5508596087453307,0.00020885643669649116,15.93397107897664,16.0,25.0,0.0
262,262,151,164,24764,0,106.0323453400097,122.80988531739622,121.79397512518172,0.03872015032914354,0.3572529575488535,0.00015107776335570336,16.881844613148118,21.0,25.0,0.0
263,263,132,98,12936,0,110.80859616573902,132.69403215831787,130.5078849721707,0.06401303981575786,0.5532276920787461,9.618491498176084e-05,15.73291589363018,15.0,25.0,0.0
264,264,109,162,17658,0,65.66106014271152,86.66190961603806,76.89002151999094,0.036940312934649486,0.2771448819233146,0.00014844785180622807,16.18258013365047,17.0,25.0,0.0
265,265,118,108,12744,0,89.94059949780289,111.51569365976145,106.4354205900816,0.04140373602400039,0.32258824350439524,0.0002731729527788901,15.526522284996862,14.0,25.0,0.0
